MATHEMATICAL PATTERN COLLECTION - ORDERBOOK DATA
Analyst: fedfraud
Generated: 2025-07-04 12:36:10 UTC
================================================================================


================================================================================
ORDERBOOK BY SYMBOL
================================================================================

TYPE|EXCHANGE|SYMBOL|RATE|INTERVAL|TIME|BUY_USD|BUY_COIN|SELL_USD|SELL_COIN
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_18:45:00|29585771.248|271.03246|34185963.385|310.63048
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_19:00:00|27177525.379|248.68445|32560262.2825|295.59593
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_19:15:00|27397428.7315|250.46772|39030880.3805|353.8972
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_19:30:00|24808846.9745|226.62115|59839984.288|541.19051
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_19:45:00|24867844.6775|227.34134|39008816.3545|353.59422
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_20:00:00|26276000.3955|240.22365|36868307.533|334.14243
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_20:15:00|26952340.827|246.34627|37196898.3075|337.15307
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_20:30:00|24531228.754|224.03259|59124671.3685|534.70692
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_20:45:00|24478733.0215|223.48746|59108445.3795|534.51262
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_21:00:00|25902265.938|236.40007|59992688.8755|542.4729
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_21:15:00|23784666.712|217.53239|39612081.8175|359.23242
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_21:30:00|22070339.674|201.87898|36796110.644|333.56901
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_21:45:00|23148177.5185|211.74335|34243818.6765|310.32229
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_22:00:00|23031199.9445|210.59933|37246141.3065|337.64713
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_22:15:00|26235798.64|240.07256|40685407.3785|369.37936
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_22:30:00|25358911.7225|232.16627|38947757.321|353.54825
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_22:45:00|25709377.2505|235.25613|43608004.8795|395.86165
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_23:00:00|27228460.579|249.14789|40769181.5835|370.11008
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_23:15:00|25807415.32|236.24164|39133072.7125|355.26927
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_23:30:00|28334450.848|259.61411|39752227.574|361.19132
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-03_23:45:00|28320142.2715|259.5365|39923631.2375|362.81119
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_00:00:00|27161639.4065|248.93105|39067941.9615|354.98064
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_00:15:00|30425336.713|278.73698|37866105.843|343.92356
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_00:30:00|28395945.6535|260.42069|37485580.2225|340.91292
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_00:45:00|27162304.8065|248.64928|41379735.24|375.73073
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_01:00:00|29767046.3505|273.01707|36344572.646|330.50559
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_01:15:00|29643410.9855|271.71146|39116361.1345|355.42952
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_01:30:00|32971375.223|301.99223|39444615.945|358.29281
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_01:45:00|31524947.977|288.94127|37595262.0825|341.78105
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_02:00:00|29771754.148|272.9398|38546222.6095|350.53299
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_02:15:00|29448824.8465|270.18053|33022131.768|300.4022
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_02:30:00|29652954.2685|272.15497|33279745.754|302.92212
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_02:45:00|32169422.35|295.99577|26266045.4435|239.6952
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_03:00:00|27668866.295|254.36871|28995363.981|264.50409
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_03:15:00|29078297.924|267.22531|27913857.506|254.58055
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_03:30:00|28102372.224|257.98351|33176166.1315|301.97801
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_03:45:00|28877578.0135|265.19601|26538490.097|241.81541
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_04:00:00|28318611.338|260.22648|25635956.4575|233.65567
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_04:15:00|28741388.022|263.9739|28159489.359|256.71834
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_04:30:00|28607093.9355|262.88851|28693176.568|261.66505
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_04:45:00|31786115.388|292.54184|26068401.955|237.99377
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_05:00:00|30441611.2085|280.45829|30653349.6515|280.08762
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_05:15:00|31132069.7205|286.59415|30983340.346|282.84563
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_05:30:00|29707864.3455|273.5424|28917673.6435|263.89186
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_05:45:00|30413354.334|279.98345|33972941.943|310.08414
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_06:00:00|32276988.8625|297.24691|32711177.8965|298.8722
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_06:15:00|30342417.431|279.79524|27527290.459|251.98245
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_06:30:00|31059027.563|286.26889|32633408.1825|298.31132
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_06:45:00|32936387.469|303.50379|33230537.193|303.75069
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_07:00:00|33881975.3235|311.99302|32887628.7935|300.45539
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_07:15:00|32741057.746|301.76214|32509292.201|297.22942
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_07:30:00|29594561.4865|273.04785|27936720.884|255.99201
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_07:45:00|30962968.9375|285.51029|29387157.4995|269.01647
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_08:00:00|30290287.683|279.58331|27315744.9345|250.39817
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_08:15:00|33880638.1955|313.21473|26010653.907|238.61802
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_08:30:00|33536378.901|309.50896|25682504.581|235.21322
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_08:45:00|34356101.044|316.87104|30123698.069|275.49501
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_09:00:00|31547312.7925|291.10195|25698272.319|235.43068
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_09:15:00|31028933.847|286.06635|29267453.549|267.59808
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_09:30:00|27621363.1085|254.45732|30362317.409|277.39098
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_09:45:00|28790024.5425|265.16094|30555567.3045|279.14419
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_10:00:00|30632728.8585|282.22163|30153648.756|275.56269
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_10:15:00|30830258.1715|284.12402|30206984.2175|276.03985
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_10:30:00|31637899.6325|291.58699|29271482.3395|267.57925
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_10:45:00|29472627.556|271.76349|31169928.113|285.00356
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_11:00:00|31457008.149|290.03194|29922750.388|273.59224
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_11:15:00|31797544.126|293.03144|28826323.7935|263.37066
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_11:30:00|29720524.5515|273.63769|31543433.6005|288.0606
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_11:45:00|28412118.1165|261.70349|30623923.5205|279.76328
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_12:00:00|31752501.5315|292.81058|30063657.8745|274.84307
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_12:15:00|29378259.0115|270.88043|29593142.4385|270.54824
SPOT|Binance|BTCUSDT|0.01|15m|2025-07-04_12:30:00|31721221.312|292.53776|24731737.3855|226.37875
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_12:00:00|23851235.0675|222.57318|49433029.904|457.44475
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_13:00:00|19530269.3635|182.54481|38621049.1425|357.60961
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_14:00:00|20438918.9145|190.19312|53267719.3095|492.01602
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_15:00:00|20431011.3375|189.45864|75519109.3975|695.144
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_16:00:00|19703722.8345|181.68013|68253485.1305|625.25708
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_17:00:00|14308888.0495|131.15891|99352650.347|903.52039
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_18:00:00|25777292.242|237.28128|94181583.8345|857.23183
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_19:00:00|23342004.5365|213.71494|106196236.2155|965.513
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_20:00:00|22562633.3085|206.50239|107303787.205|975.13057
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_21:00:00|25732307.1525|236.70098|97901298.7185|891.13759
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_22:00:00|21968683.633|201.36665|103390278.4125|940.13227
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-02_23:00:00|22816816.3725|209.60907|96305194.4195|876.68543
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_00:00:00|25091470.9315|231.26869|39222631.254|358.84585
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_01:00:00|26310178.1275|242.2659|90873009.3545|827.65212
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_02:00:00|23017755.4645|211.90457|93655864.2415|853.06194
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_03:00:00|24450092.203|225.63051|31500448.8295|288.41387
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_04:00:00|28158280.41|260.16853|28810159.0105|264.15434
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_05:00:00|26132339.232|240.94725|33735327.3045|308.62776
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_06:00:00|24428718.0695|224.12375|95399453.7865|868.09075
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_07:00:00|24240596.365|222.10776|104655157.2785|951.61397
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_08:00:00|23049753.669|211.57719|71109559.0475|647.30896
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_09:00:00|25305269.039|232.02973|78050250.6635|710.1378
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_10:00:00|20566527.693|187.60376|59900592.7445|541.77619
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_11:00:00|24108903.644|220.18924|38970116.616|353.46353
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_12:00:00|22858411.7595|209.2772|39495924.8475|358.81916
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_13:00:00|24906832.4285|228.92346|28978238.9|264.20021
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_14:00:00|11914282.119|108.27157|50595143.0525|456.25367
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_15:00:00|21260159.296|194.36144|30143071.1655|273.42285
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_16:00:00|31466995.545|289.50219|21934592.035|200.40491
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_17:00:00|28831753.275|264.70903|25987383.7755|236.98733
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_18:00:00|28512624.296|261.32296|31004631.64|281.84724
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_19:00:00|27177525.379|248.68445|32560262.2825|295.59593
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_20:00:00|26276000.3955|240.22365|36868307.533|334.14243
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_21:00:00|25902265.938|236.40007|59992688.8755|542.4729
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_22:00:00|23031199.9445|210.59933|37246141.3065|337.64713
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-03_23:00:00|27228460.579|249.14789|40769181.5835|370.11008
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_00:00:00|27161639.4065|248.93105|39067941.9615|354.98064
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_01:00:00|29767046.3505|273.01707|36344572.646|330.50559
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_02:00:00|29771754.148|272.9398|38546222.6095|350.53299
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_03:00:00|27668866.295|254.36871|28995363.981|264.50409
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_04:00:00|28318611.338|260.22648|25635956.4575|233.65567
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_05:00:00|30441611.2085|280.45829|30653349.6515|280.08762
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_06:00:00|32276988.8625|297.24691|32711177.8965|298.8722
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_07:00:00|33881975.3235|311.99302|32887628.7935|300.45539
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_08:00:00|30290287.683|279.58331|27315744.9345|250.39817
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_09:00:00|31547312.7925|291.10195|25698272.319|235.43068
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_10:00:00|30632728.8585|282.22163|30153648.756|275.56269
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_11:00:00|31457008.149|290.03194|29922750.388|273.59224
SPOT|Binance|BTCUSDT|0.01|1h|2025-07-04_12:00:00|31752501.5315|292.81058|30063657.8745|274.84307
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-27_12:00:00|34385001.2175|322.89446|37010888.589|344.09044
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-27_18:00:00|32180515.8435|302.59977|36950145.214|343.6838
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-28_00:00:00|36909237.702|346.67725|44749852.2155|415.64449
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-28_06:00:00|30644778.8295|286.72138|53007123.939|491.74713
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-28_12:00:00|31171119.477|291.39618|51647527.8375|478.94506
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-28_18:00:00|29442278.1015|275.07806|55494674.122|514.23079
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-29_00:00:00|30889410.6195|289.1011|50028276.501|464.05308
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-29_06:00:00|39900111.883|373.19887|48047428.1725|445.68595
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-29_12:00:00|22370645.3575|206.78663|65184183.823|598.44916
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-29_18:00:00|35038262.188|327.01216|23345419.4795|216.22734
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-30_00:00:00|22398462.3615|207.16087|53307526.7285|489.83725
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-30_06:00:00|23666785.089|219.39642|52564138.743|482.90152
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-30_12:00:00|29900405.0695|278.77037|31531229.192|291.66092
SPOT|Binance|BTCUSDT|0.01|6h|2025-06-30_18:00:00|27687420.704|258.62983|41306554.2625|382.10404
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-01_00:00:00|32383442.764|303.48221|22935237.0315|213.32883
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-01_06:00:00|43680523.755|410.52415|29428113.513|273.92552
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-01_12:00:00|44108424.29|415.60245|19808531.085|185.08211
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-01_18:00:00|27648182.2235|261.19322|26717284.77|250.77366
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-02_00:00:00|32342789.9745|307.39962|17187923.7105|162.24897
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-02_06:00:00|18747628.3495|176.38797|31273177.3705|292.11769
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-02_12:00:00|23851235.0675|222.57318|49433029.904|457.44475
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-02_18:00:00|25777292.242|237.28128|94181583.8345|857.23183
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-03_00:00:00|25091470.9315|231.26869|39222631.254|358.84585
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-03_06:00:00|24428718.0695|224.12375|95399453.7865|868.09075
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-03_12:00:00|22858411.7595|209.2772|39495924.8475|358.81916
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-03_18:00:00|28512624.296|261.32296|31004631.64|281.84724
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-04_00:00:00|27161639.4065|248.93105|39067941.9615|354.98064
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-04_06:00:00|32276988.8625|297.24691|32711177.8965|298.8722
SPOT|Binance|BTCUSDT|0.01|6h|2025-07-04_12:00:00|31752501.5315|292.81058|30063657.8745|274.84307
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:15:00|2333844.1334|21.301255|2756008.4806|25.128151
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:20:00|2156760.3614|19.698745|2206757.52735|20.136142
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:25:00|2380509.15855|21.757362|2463278.8646|22.491284
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:30:00|2496378.04385|22.811897|2778608.88205|25.362941
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:35:00|2827825.64135|25.828455|2139327.41895|19.517888
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:40:00|2855917.4549|26.08215|2327896.8429|21.235772
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:45:00|2741512.24865|25.016236|2499687.35375|22.783281
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:50:00|3263651.63865|29.776443|2028675.746|18.489342
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_00:55:00|3098372.2741|28.300962|2660158.9346|24.271243
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:00:00|2540486.39605|23.220348|1778826.8091|16.240433
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:05:00|2430584.62265|22.211125|1844978.9039|16.843255
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:10:00|2902615.77245|26.512541|2321184.4333|21.177782
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:15:00|2360171.1145|21.553805|2399728.84205|21.891563
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:20:00|2848011.1605|25.995393|2385653.41105|21.751196
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:25:00|2438987.8346|22.245365|1951171.7218|17.776747
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:30:00|2912403.2017|26.577625|2445498.6971|22.294005
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:35:00|3216760.13085|29.338527|1958099.51015|17.839188
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:40:00|2289182.87665|20.90821|2031149.43805|18.531776
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:45:00|2126022.705|19.421816|2400272.6727|21.903765
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:50:00|2398469.27945|21.909828|2430994.9358|22.18287
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_01:55:00|2089631.1056|19.092685|2292924.91705|20.929396
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:00:00|2225731.87685|20.336779|2533450.5035|23.123941
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:05:00|2343422.31515|21.413839|2353331.1369|21.482801
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:10:00|2454918.17285|22.43392|2332370.6623|21.291274
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:15:00|2535239.1122|23.18152|2449254.52515|22.372178
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:20:00|1334725.7377|12.219242|2312405.86835|21.144428
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:25:00|2559424.77585|23.41676|2059089.4476|18.818657
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:30:00|2379565.11955|21.772372|2539956.5907|23.213551
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:35:00|1310662.571|12.010753|1192712.94925|10.917281
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:40:00|2117749.04635|19.405199|2187066.848|20.018339
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:45:00|1846555.5793|16.929335|2087015.21155|19.115203
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:50:00|3392656.9718|31.07347|1956728.78225|17.900449
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_02:55:00|2329663.66465|21.355839|2350073.5121|21.519149
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:00:00|2958122.88465|27.107714|2363768.86735|21.639138
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:05:00|2912857.4933|26.696123|1921715.09735|17.592033
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:10:00|2611553.3315|23.939181|2491985.5812|22.816299
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:15:00|2593483.8582|23.763688|1990110.3331|18.214348
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:20:00|2904170.4212|26.587622|2150703.72445|19.666664
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:25:00|3523481.72415|32.25228|2080020.2247|19.018097
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:30:00|3066276.25855|28.057724|2095931.4911|19.157171
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:35:00|3027902.60735|27.722041|2936441.83355|26.853815
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:40:00|2483491.14025|22.744944|2243472.19715|20.523835
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:45:00|3023674.5328|27.681533|1994266.33375|18.235924
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:50:00|3230976.3093|29.595849|2510867.52145|22.974644
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_03:55:00|2566994.3267|23.509368|2487324.00085|22.756243
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:00:00|2725032.70745|24.961782|2202398.2617|20.151548
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:05:00|2310388.59095|21.159967|2294306.2793|20.989596
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:10:00|3261935.54455|29.872963|2692507.7141|24.630766
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:15:00|3163925.86685|28.971932|2369333.29645|21.673745
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:20:00|2866244.09635|26.236074|2195213.5784|20.073224
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:25:00|2326668.0384|21.310372|2989655.53565|27.352917
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:30:00|2959229.2158|27.113796|2633815.64015|24.104766
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:35:00|2687421.371|24.62766|2428386.25905|22.230271
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:40:00|1495844.8837|13.716429|2002334.22205|18.342518
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:45:00|1498857.5349|13.748398|2440852.18285|22.366509
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:50:00|1460426.3402|13.405505|2909568.4612|26.676585
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_04:55:00|1573564.1913|14.447369|2410892.53655|22.113314
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:00:00|2240112.21345|20.564416|3017610.9101|27.674714
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:05:00|2182434.4716|20.024618|2643934.6773|24.230902
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:10:00|2631962.63805|24.126729|2582496.5404|23.646599
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:15:00|2216598.2786|20.325346|3149930.3866|28.852785
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:20:00|2309944.8258|21.186469|2654986.38465|24.326067
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:25:00|1642829.66015|15.081841|3043370.64375|27.905216
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:30:00|2530128.44775|23.200388|2613769.3567|23.941307
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:35:00|1996846.0515|18.300403|2720017.87885|24.901777
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:40:00|2403927.46825|22.033954|3035687.86495|27.794803
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:45:00|2115747.0952|19.399237|2533161.1931|23.202662
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:50:00|1575758.6048|14.463533|3078215.06945|28.22041
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_05:55:00|2449698.7204|22.478059|2484856.0303|22.777212
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:00:00|2357747.39925|21.640374|2279499.6184|20.901192
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:05:00|1928139.8965|17.706519|2639443.6068|24.208588
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:10:00|4160697.4237|38.21215|2596213.14535|23.826974
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:15:00|1621217.8806|14.904814|2722158.16695|25.001957
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:20:00|3435662.84425|31.570157|2041376.75715|18.739357
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:25:00|2744589.1059|25.217707|2371277.8045|21.764775
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:30:00|2915637.89055|26.786292|2696767.14755|24.747669
SPOT|Bybit|BTCUSDT|0.01|5m|2025-07-04_06:35:00|2764072.49175|25.381215|2448190.31235|22.457121
